EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,BusinessTravel,DistanceFromHome,MonthlyIncome,PercentSalaryHike,YearsAtCompany,YearsInCurrentRole,NumCompaniesWorked,TrainingTimesLastYear,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,OverTime,Attrition
1777,29,Female,Married,Research & Development,Manufacturing Director,Other,Travel_Rarely,1,10068.0,15,1,0,6,0,1,3.0,2,4,3,Yes,0
1778,52,Male,Married,Sales,Manager,Other,Travel_Rarely,16,13620.0,20,13,4,6,1,2,3.0,1,1,3,No,0
1779,35,Female,Single,Research & Development,Manager,Marketing,Travel_Rarely,6,12124.0,23,6,3,4,3,2,1.0,2,2,3,No,0
1780,27,Female,Married,Research & Development,Laboratory Technician,Medical,Travel_Rarely,1,3709.0,13,3,1,6,4,4,1.0,4,4,3,No,0
1781,48,Male,Divorced,Sales,Sales Executive,Marketing,Travel_Rarely,4,7621.0,18,3,1,5,1,4,3.0,4,4,3,Yes,0
1782,48,Female,Single,Human Resources,Human Resources,Life Sciences,Non-Travel,9,4484.0,23,9,6,3,4,3,2.0,3,1,4,No,0
1783,53,Female,Divorced,Research & Development,Research Scientist,Technical Degree,Travel_Rarely,15,5323.0,18,13,7,3,4,1,2.0,2,4,3,No,1
1784,50,Male,Married,Research & Development,Manager,Technical Degree,Non-Travel,29,12022.0,23,4,1,4,0,3,2.0,2,2,4,No,0
1785,59,Male,Single,Human Resources,Manager,Other,Travel_Rarely,7,12433.0,16,12,10,2,5,2,1.0,4,2,3,No,0
1786,42,Female,Single,Research & Development,Manufacturing Director,Medical,Travel_Frequently,2,11963.0,23,8,3,6,1,3,4.0,1,2,3,No,0
1787,31,Female,Divorced,Research & Development,Research Scientist,Medical,Travel_Rarely,6,4051.0,19,1,1,1,4,2,4.0,4,3,3,No,0
1788,54,Male,Married,Sales,Sales Executive,Life Sciences,Travel_Frequently,10,6945.0,17,8,7,0,4,3,3.0,4,1,3,No,0
1789,30,Male,Single,Research & Development,Manager,Marketing,Travel_Rarely,6,11444.0,14,1,1,4,5,1,2.0,4,3,4,Yes,0
1790,31,Female,Married,Research & Development,Laboratory Technician,Technical Degree,Travel_Rarely,10,3487.0,13,6,2,0,2,1,1.0,3,1,3,No,0
1791,53,Male,Married,Sales,Sales Executive,Life Sciences,Travel_Frequently,29,6683.0,15,5,4,1,3,1,2.0,4,1,3,Yes,0
1792,55,Male,Married,Research & Development,Research Scientist,Human Resources,Travel_Rarely,12,5423.0,21,3,1,3,0,4,4.0,1,4,4,No,0
1793,33,Male,Divorced,Sales,Sales Executive,Marketing,Travel_Rarely,19,5751.0,17,0,0,0,2,1,1.0,4,2,3,No,1
1794,49,Male,Married,Sales,Sales Representative,Human Resources,Travel_Frequently,20,2397.0,16,1,1,2,5,2,4.0,1,4,3,No,0
1795,56,Male,Married,Sales,Manager,Marketing,Travel_Rarely,4,12811.0,17,4,2,4,0,2,2.0,1,3,4,Yes,1
1796,51,Female,Married,Sales,Sales Executive,Life Sciences,Travel_Rarely,8,7756.0,15,11,9,3,0,4,3.0,1,4,3,No,0
1797,20,Female,Divorced,Sales,Manager,Life Sciences,Travel_Rarely,13,11866.0,22,0,0,8,4,2,4.0,3,1,3,No,1
1798,46,Female,Single,Sales,Sales Executive,Technical Degree,Non-Travel,14,7316.0,16,4,3,0,3,4,4.0,1,4,3,No,0
1799,26,Male,Single,Research & Development,Research Scientist,Technical Degree,Travel_Rarely,1,4282.0,17,0,0,6,2,4,4.0,3,4,3,No,0
1800,53,Male,Single,Research & Development,Research Scientist,Human Resources,Non-Travel,19,5132.0,18,8,5,5,1,3,2.0,1,2,3,Yes,1
1801,22,Male,Married,Research & Development,Manager,Other,Travel_Frequently,9,11157.0,20,0,0,5,1,2,3.0,3,1,4,No,0
1802,59,Male,Married,Sales,Sales Representative,Life Sciences,Travel_Rarely,10,3879.0,15,14,12,6,4,3,2.0,1,1,3,Yes,1
1803,27,Male,Married,Research & Development,Manager,Medical,Travel_Rarely,18,11940.0,12,3,3,0,2,3,1.0,3,3,4,No,0
1804,36,Male,Married,Research & Development,Research Scientist,Medical,Travel_Rarely,28,4389.0,20,7,6,7,4,1,2.0,1,1,3,Yes,1
1805,29,Male,Single,Sales,Sales Executive,Life Sciences,Travel_Rarely,26,6782.0,18,1,1,2,2,4,1.0,4,1,3,Yes,0
1806,52,Male,Married,Sales,Manager,Life Sciences,Travel_Frequently,29,12961.0,20,17,10,5,2,2,1.0,2,3,3,Yes,1
1807,35,Female,Divorced,Research & Development,Research Scientist,Life Sciences,Travel_Rarely,12,4652.0,18,6,2,2,1,4,3.0,3,3,3,Yes,1
1808,49,Female,Single,Sales,Sales Executive,Technical Degree,Travel_Rarely,4,6516.0,18,1,1,3,3,3,3.0,2,4,3,No,1
1809,22,Female,Single,Research & Development,Manufacturing Director,Life Sciences,Travel_Frequently,7,9896.0,24,1,0,6,1,4,2.0,3,4,4,No,0
1810,38,Female,Single,Human Resources,Manager,Medical,Travel_Frequently,10,13199.0,11,8,3,8,5,1,3.0,2,2,3,Yes,0
1811,56,Male,Married,Sales,Sales Executive,Life Sciences,Travel_Frequently,9,7144.0,12,7,3,7,2,1,4.0,1,2,3,Yes,1
1812,57,Male,Single,Sales,Sales Representative,Human Resources,Travel_Rarely,7,3760.0,24,8,5,6,4,1,4.0,4,1,3,No,1
1813,28,Male,Married,Human Resources,Manager,Technical Degree,Travel_Rarely,5,13107.0,23,3,2,4,2,4,3.0,3,1,4,Yes,0
1814,35,Male,Married,Research & Development,Laboratory Technician,Other,Travel_Rarely,6,2808.0,16,0,0,4,2,4,1.0,2,2,3,No,0
1815,36,Male,Married,Sales,Sales Representative,Life Sciences,Travel_Rarely,20,5131.0,18,9,2,8,2,4,3.0,1,4,3,Yes,1
1816,42,Male,Married,Research & Development,Research Scientist,Medical,Travel_Frequently,15,4245.0,17,2,1,1,2,2,1.0,4,4,3,No,0
1817,41,Male,Single,Research & Development,Laboratory Technician,Marketing,Non-Travel,2,2990.0,24,0,0,8,2,2,1.0,2,4,3,No,1
1818,24,Male,Divorced,Research & Development,Manager,Technical Degree,Travel_Rarely,17,11917.0,17,0,0,5,5,2,2.0,4,2,3,Yes,0
1819,50,Female,Married,Research & Development,Manufacturing Director,Life Sciences,Travel_Frequently,25,10779.0,21,7,5,5,4,4,2.0,4,3,4,No,1
1820,29,Female,Married,Sales,Manager,Medical,Travel_Frequently,13,12348.0,16,5,2,5,0,2,1.0,4,3,3,No,0
1821,32,Female,Single,Sales,Sales Executive,Marketing,Travel_Rarely,10,7278.0,16,6,3,7,0,3,1.0,3,1,3,No,1
1822,53,Female,Married,Research & Development,Research Scientist,Life Sciences,Travel_Frequently,8,7278.0,20,18,8,6,0,3,4.0,1,2,4,No,1
1823,47,Male,Divorced,Sales,Sales Representative,Marketing,Non-Travel,12,4909.0,16,9,5,0,4,2,3.0,1,3,3,No,0
1824,35,Male,Single,Research & Development,Research Scientist,Human Resources,Travel_Rarely,9,5313.0,11,4,3,7,1,2,3.0,1,2,3,No,1
1825,56,Female,Single,Research & Development,Manufacturing Director,Technical Degree,Non-Travel,27,9955.0,13,8,2,6,2,3,1.0,2,2,3,No,0
1826,35,Male,Single,Sales,Manager,Marketing,Travel_Frequently,29,11292.0,23,0,0,8,4,4,4.0,3,2,3,Yes,0
1827,42,Male,Married,Research & Development,Laboratory Technician,Marketing,Travel_Frequently,10,4571.0,16,12,8,8,0,1,2.0,4,1,3,No,0
1828,29,Male,Divorced,Sales,Sales Representative,Other,Non-Travel,27,4022.0,12,3,1,8,0,3,3.0,1,4,3,No,0
1829,27,Female,Married,Research & Development,Manufacturing Director,Technical Degree,Non-Travel,25,9729.0,24,2,2,0,0,1,2.0,3,4,3,Yes,1
1830,39,Female,Married,Sales,Sales Executive,Technical Degree,Travel_Rarely,3,6801.0,24,6,5,5,1,1,1.0,1,4,4,No,1
1831,42,Male,Married,Research & Development,Manager,Other,Travel_Rarely,15,14036.0,17,10,6,8,0,3,2.0,2,4,4,Yes,0
1832,52,Female,Married,Research & Development,Research Scientist,Life Sciences,Travel_Frequently,20,5092.0,19,4,3,8,3,2,1.0,1,2,3,No,1
1833,35,Male,Single,Research & Development,Manager,Life Sciences,Travel_Rarely,13,13355.0,21,6,3,4,4,2,4.0,2,1,4,Yes,0
1834,55,Male,Single,Research & Development,Manufacturing Director,Marketing,Travel_Rarely,14,11335.0,11,15,7,8,1,1,2.0,3,2,3,Yes,1
1835,44,Male,Married,Research & Development,Research Scientist,Medical,Travel_Rarely,15,5328.0,15,12,3,7,3,4,4.0,3,4,4,No,0
1836,22,Male,Married,Research & Development,Manufacturing Director,Medical,Travel_Rarely,20,10369.0,18,0,0,0,1,4,4.0,4,1,3,No,0
1837,49,Female,Married,Research & Development,Research Scientist,Life Sciences,Travel_Rarely,9,4402.0,18,3,1,7,0,4,1.0,3,3,3,Yes,1
1838,42,Male,Married,Human Resources,Manager,Other,Travel_Frequently,18,12353.0,15,6,3,5,2,1,2.0,2,1,4,Yes,0
1839,35,Female,Divorced,Research & Development,Manager,Technical Degree,Travel_Rarely,8,12412.0,11,8,4,5,4,1,1.0,4,2,3,No,0
1840,38,Male,Single,Research & Development,Manager,Human Resources,Travel_Rarely,26,12893.0,24,10,4,1,1,1,1.0,4,1,3,No,0
1841,32,Female,Married,Sales,Manager,Life Sciences,Travel_Rarely,3,13005.0,19,4,3,8,4,1,4.0,4,1,3,Yes,0
1842,44,Female,Single,Research & Development,Laboratory Technician,Marketing,Travel_Frequently,2,2454.0,21,3,1,2,5,2,3.0,4,1,3,No,0
1843,42,Female,Divorced,Research & Development,Manufacturing Director,Technical Degree,Travel_Frequently,2,10417.0,17,2,1,3,0,3,2.0,4,3,3,No,0
1844,37,Female,Married,Research & Development,Laboratory Technician,Technical Degree,Travel_Frequently,11,3415.0,18,7,2,2,0,1,1.0,1,3,3,No,1
1845,31,Female,Single,Sales,Manager,Human Resources,Travel_Rarely,18,11994.0,17,1,1,8,1,2,3.0,3,2,3,No,0
1846,35,Male,Single,Research & Development,Laboratory Technician,Human Resources,Travel_Frequently,29,3512.0,17,5,3,4,5,3,3.0,2,4,3,No,1
1847,39,Female,Married,Research & Development,Manager,Marketing,Travel_Rarely,14,13068.0,20,10,7,1,0,2,1.0,2,2,3,No,0
1848,38,Female,Married,Research & Development,Laboratory Technician,Human Resources,Travel_Rarely,6,3308.0,24,4,1,0,2,2,1.0,1,3,3,Yes,1
1849,32,Male,Married,Sales,Manager,Medical,Travel_Rarely,11,12093.0,21,3,1,8,3,3,2.0,1,3,3,No,0
1850,43,Male,Single,Human Resources,Human Resources,Life Sciences,Travel_Rarely,4,3457.0,20,0,0,2,0,4,3.0,4,3,3,No,0
1851,29,Male,Divorced,Sales,Manager,Other,Travel_Frequently,14,12912.0,11,1,0,6,0,2,4.0,4,4,3,No,0
1852,40,Male,Married,Sales,Sales Executive,Life Sciences,Travel_Frequently,22,7475.0,18,8,4,0,0,1,2.0,3,4,3,No,0
1853,24,Male,Married,Research & Development,Research Scientist,Medical,Travel_Rarely,2,4244.0,24,1,0,8,0,4,1.0,1,3,3,No,0
1854,38,Male,Married,Human Resources,Human Resources,Life Sciences,Travel_Rarely,23,7141.0,16,2,1,5,3,3,4.0,3,4,3,No,1
1855,51,Female,Divorced,Sales,Sales Representative,Medical,Travel_Frequently,7,3195.0,18,2,1,2,5,2,3.0,1,3,3,Yes,1
1856,52,Male,Divorced,Research & Development,Manufacturing Director,Marketing,Travel_Frequently,20,9655.0,15,2,1,8,2,3,3.0,3,2,3,No,0
1857,47,Female,Married,Research & Development,Laboratory Technician,Life Sciences,Travel_Rarely,24,4779.0,13,11,6,2,1,4,1.0,1,4,3,No,1
1858,49,Male,Married,Research & Development,Research Scientist,Marketing,Non-Travel,23,5068.0,20,11,9,8,1,1,1.0,2,1,3,No,1
1859,22,Female,Married,Research & Development,Laboratory Technician,Other,Travel_Rarely,20,1772.0,15,1,0,5,5,4,1.0,1,2,3,Yes,1
1860,33,Male,Divorced,Research & Development,Laboratory Technician,Life Sciences,Travel_Frequently,21,3515.0,19,4,1,4,5,3,4.0,4,1,3,Yes,1
1861,46,Male,Married,Research & Development,Manufacturing Director,Other,Travel_Rarely,6,9872.0,19,2,2,0,3,3,1.0,3,4,3,Yes,1
1862,52,Male,Single,Research & Development,Manufacturing Director,Marketing,Travel_Rarely,4,10649.0,22,10,5,2,2,4,4.0,4,4,4,No,0
1863,43,Female,Single,Research & Development,Research Scientist,Technical Degree,Travel_Rarely,12,4867.0,24,1,1,0,0,2,4.0,1,4,3,No,0
1864,54,Male,Divorced,Research & Development,Manufacturing Director,Marketing,Travel_Rarely,18,10440.0,18,19,8,7,5,4,3.0,3,1,3,No,0
1865,30,Female,Divorced,Sales,Sales Representative,Medical,Travel_Rarely,18,4146.0,11,0,0,0,0,3,4.0,2,2,3,No,0
1866,26,Male,Divorced,Human Resources,Manager,Life Sciences,Travel_Frequently,23,12873.0,19,2,2,1,0,4,4.0,2,2,3,Yes,0
1867,23,Male,Married,Research & Development,Manufacturing Director,Technical Degree,Travel_Rarely,9,9423.0,23,0,0,1,4,2,3.0,4,1,3,No,0
1868,43,Male,Divorced,Research & Development,Manager,Other,Travel_Rarely,26,13050.0,17,11,8,8,1,3,4.0,1,3,3,No,0
1869,46,Female,Divorced,Sales,Sales Executive,Technical Degree,Travel_Rarely,14,7163.0,18,3,2,8,0,2,3.0,4,1,3,Yes,0
1870,31,Male,Single,Sales,Manager,Technical Degree,Travel_Frequently,8,13039.0,21,6,5,6,3,2,1.0,1,3,3,No,1
1871,51,Male,Single,Research & Development,Research Scientist,Technical Degree,Travel_Rarely,22,3940.0,17,1,0,0,0,2,1.0,2,3,3,No,1
1872,49,Male,Divorced,Sales,Sales Executive,Marketing,Travel_Rarely,4,7210.0,16,14,7,4,1,4,2.0,1,3,3,No,0
1873,34,Male,Single,Human Resources,Manager,Life Sciences,Travel_Rarely,12,13988.0,17,6,2,8,3,4,2.0,3,4,3,No,0
1874,29,Male,Married,Research & Development,Laboratory Technician,Technical Degree,Travel_Rarely,23,3694.0,22,1,1,0,1,1,2.0,3,4,3,Yes,0
1875,49,Female,Married,Research & Development,Manufacturing Director,Other,Travel_Rarely,23,10374.0,17,4,1,7,4,4,1.0,3,2,3,Yes,1
1876,46,Male,Married,Research & Development,Manufacturing Director,Medical,Non-Travel,8,10625.0,15,6,1,0,0,3,3.0,4,3,3,Yes,0
1877,26,Male,Single,Research & Development,Manufacturing Director,Other,Travel_Frequently,5,10533.0,19,3,2,7,3,1,2.0,4,4,3,No,0
1878,30,Female,Married,Sales,Sales Executive,Other,Travel_Frequently,1,7545.0,20,5,2,4,0,4,4.0,4,4,3,No,0
1879,39,Male,Single,Research & Development,Research Scientist,Medical,Non-Travel,3,3188.0,23,2,1,7,4,1,4.0,2,3,4,No,0
1880,40,Male,Divorced,Research & Development,Research Scientist,Technical Degree,Travel_Frequently,24,4469.0,23,4,2,3,4,4,3.0,1,1,3,No,1
1881,26,Female,Single,Research & Development,Manager,Human Resources,Travel_Rarely,23,11847.0,21,1,1,7,4,2,4.0,1,2,3,No,0
1882,57,Female,Married,Research & Development,Research Scientist,Marketing,Travel_Rarely,15,4463.0,21,3,1,7,1,4,2.0,2,4,3,No,0
1883,35,Female,Divorced,Human Resources,Manager,Human Resources,Travel_Frequently,17,13182.0,17,6,3,2,1,2,4.0,3,1,3,No,0
1884,35,Male,Single,Research & Development,Laboratory Technician,Other,Travel_Rarely,10,2286.0,15,3,2,5,5,1,4.0,1,3,3,Yes,1
1885,22,Female,Single,Sales,Sales Executive,Technical Degree,Travel_Rarely,6,5691.0,18,0,0,4,4,4,1.0,4,3,4,No,0
1886,55,Male,Married,Research & Development,Laboratory Technician,Other,Non-Travel,1,4751.0,20,18,7,3,1,3,3.0,4,1,3,No,0
1887,29,Female,Single,Research & Development,Research Scientist,Human Resources,Travel_Rarely,20,4773.0,18,4,1,7,0,2,2.0,1,2,3,No,1
1888,59,Female,Single,Sales,Sales Executive,Human Resources,Travel_Frequently,2,9159.0,13,18,12,2,2,1,2.0,4,4,4,No,0
1889,39,Female,Married,Sales,Sales Executive,Other,Travel_Rarely,4,7479.0,11,0,0,1,3,4,2.0,3,3,3,No,1
1890,54,Male,Divorced,Research & Development,Manager,Medical,Travel_Rarely,23,14108.0,11,19,8,4,2,4,4.0,2,4,3,No,0
1891,27,Male,Married,Sales,Sales Representative,Life Sciences,Non-Travel,17,3938.0,16,2,1,7,4,2,4.0,3,2,3,Yes,0
1892,26,Female,Married,Human Resources,Manager,Life Sciences,Travel_Frequently,15,12666.0,22,2,1,1,3,3,2.0,3,4,3,No,0
1893,52,Male,Divorced,Sales,Sales Representative,Medical,Travel_Rarely,7,3525.0,22,0,0,3,5,1,2.0,2,3,4,Yes,1
1894,52,Male,Married,Sales,Sales Executive,Human Resources,Travel_Rarely,5,8525.0,22,17,8,6,5,1,3.0,3,4,3,Yes,1
1895,41,Female,Married,Research & Development,Manufacturing Director,Technical Degree,Travel_Rarely,14,10400.0,20,7,6,4,2,3,3.0,1,2,3,Yes,0
1896,21,Female,Married,Research & Development,Manager,Marketing,Travel_Rarely,11,11361.0,11,0,0,5,5,4,2.0,2,2,3,No,0
1897,57,Male,Single,Sales,Sales Representative,Life Sciences,Non-Travel,16,4321.0,23,15,12,4,2,4,2.0,4,1,3,No,0
1898,35,Male,Married,Sales,Sales Executive,Human Resources,Travel_Rarely,5,7548.0,24,7,5,7,0,2,4.0,1,1,3,No,1
1899,57,Male,Married,Sales,Sales Executive,Marketing,Travel_Rarely,7,8267.0,22,15,5,7,1,1,2.0,3,1,3,No,0
1900,54,Male,Single,Research & Development,Manager,Human Resources,Travel_Rarely,4,14031.0,17,19,17,4,2,3,2.0,2,1,4,Yes,0
1901,54,Male,Married,Research & Development,Manufacturing Director,Life Sciences,Travel_Frequently,13,10799.0,14,5,4,3,5,3,2.0,2,2,3,No,1
1902,47,Female,Single,Sales,Manager,Medical,Travel_Rarely,9,12240.0,23,3,2,2,4,4,2.0,1,4,3,No,0
1903,46,Female,Married,Sales,Sales Representative,Life Sciences,Travel_Rarely,7,3972.0,13,11,3,3,0,1,3.0,3,2,3,No,0
1904,41,Male,Single,Research & Development,Research Scientist,Medical,Non-Travel,16,4760.0,22,6,2,7,0,3,3.0,3,4,3,No,1
1905,20,Male,Married,Human Resources,Manager,Other,Travel_Rarely,15,12492.0,24,0,0,4,3,3,1.0,3,4,3,No,0
1906,35,Female,Married,Research & Development,Manager,Marketing,Travel_Rarely,7,12106.0,23,6,3,6,3,3,4.0,2,4,3,No,1
1907,49,Female,Married,Research & Development,Manufacturing Director,Marketing,Travel_Rarely,21,11126.0,18,10,7,3,4,1,2.0,3,3,3,No,0
1908,52,Female,Single,Sales,Manager,Medical,Travel_Rarely,10,13767.0,22,15,7,6,1,1,1.0,3,4,3,Yes,0
1909,42,Male,Single,Sales,Sales Executive,Medical,Travel_Rarely,10,6524.0,22,4,2,6,4,3,3.0,3,2,4,No,0
1910,48,Female,Divorced,Sales,Manager,Human Resources,Travel_Rarely,14,13504.0,24,14,5,4,2,1,1.0,3,3,3,Yes,1
1911,20,Male,Single,Research & Development,Research Scientist,Other,Travel_Rarely,5,3257.0,16,0,0,8,2,3,4.0,2,4,3,No,0
1912,38,Male,Married,Research & Development,Manager,Human Resources,Travel_Frequently,13,12906.0,19,7,2,7,2,1,4.0,3,1,3,No,1
1913,40,Female,Married,Human Resources,Human Resources,Human Resources,Travel_Rarely,17,4301.0,22,11,9,1,5,4,3.0,3,1,4,No,0
1914,55,Male,Single,Human Resources,Manager,Marketing,Travel_Frequently,4,13243.0,14,5,3,2,2,2,4.0,4,1,3,No,0
1915,32,Male,Married,Human Resources,Manager,Life Sciences,Travel_Rarely,17,12185.0,14,2,2,8,3,2,2.0,2,3,3,Yes,0
1916,29,Male,Married,Human Resources,Human Resources,Human Resources,Travel_Rarely,2,3697.0,16,2,1,3,5,2,2.0,2,2,3,No,1
1917,34,Male,Single,Sales,Sales Executive,Human Resources,Travel_Rarely,18,7796.0,16,5,4,2,0,2,3.0,3,2,4,No,0
1918,26,Male,Divorced,Sales,Manager,Technical Degree,Travel_Rarely,2,11501.0,21,1,1,7,3,3,2.0,3,4,3,No,0
1919,42,Female,Single,Sales,Sales Executive,Life Sciences,Travel_Rarely,6,6171.0,24,1,1,5,4,3,4.0,2,1,3,No,0
1920,45,Male,Married,Research & Development,Manufacturing Director,Human Resources,Travel_Rarely,11,10262.0,13,13,11,1,5,3,2.0,1,1,3,Yes,0
1921,52,Male,Married,Sales,Manager,Other,Travel_Frequently,18,13266.0,15,4,3,0,0,4,2.0,3,2,3,Yes,0
1922,58,Female,Married,Research & Development,Manufacturing Director,Medical,Travel_Rarely,21,12364.0,24,12,3,7,4,1,3.0,3,4,3,No,0
1923,22,Male,Divorced,Research & Development,Laboratory Technician,Life Sciences,Travel_Frequently,14,2116.0,19,1,1,6,4,4,1.0,4,3,4,No,0
1924,29,Female,Single,Research & Development,Laboratory Technician,Human Resources,Travel_Rarely,4,2511.0,13,0,0,3,2,3,3.0,3,3,4,Yes,0
1925,32,Male,Divorced,Sales,Sales Representative,Medical,Travel_Rarely,12,3362.0,19,1,0,7,4,2,4.0,3,3,3,No,1
1926,29,Male,Married,Sales,Sales Representative,Human Resources,Travel_Rarely,23,3491.0,23,5,3,1,2,4,4.0,1,2,3,Yes,0
1927,53,Male,Divorced,Sales,Sales Representative,Human Resources,Travel_Rarely,3,4741.0,16,13,10,7,3,3,1.0,2,2,3,No,1
1928,25,Female,Divorced,Research & Development,Research Scientist,Medical,Travel_Frequently,21,4129.0,17,0,0,0,2,1,1.0,1,4,3,No,1
1929,21,Male,Divorced,Research & Development,Manufacturing Director,Life Sciences,Travel_Frequently,12,10045.0,19,0,0,5,1,1,1.0,3,3,3,No,1
1930,54,Female,Married,Research & Development,Manufacturing Director,Technical Degree,Travel_Frequently,1,10423.0,22,10,8,7,4,3,4.0,3,3,3,No,0
1931,58,Male,Married,Sales,Manager,Marketing,Travel_Frequently,21,12356.0,18,2,1,5,1,3,2.0,4,1,3,Yes,0
1932,29,Male,Married,Research & Development,Research Scientist,Other,Travel_Rarely,1,4010.0,24,4,1,7,1,1,1.0,3,3,3,No,1
1933,33,Male,Married,Research & Development,Manufacturing Director,Marketing,Travel_Rarely,11,10033.0,21,4,3,3,5,3,3.0,4,2,3,No,0
1934,40,Male,Married,Research & Development,Manufacturing Director,Medical,Travel_Frequently,6,8998.0,16,2,2,2,5,3,4.0,3,2,3,Yes,0
1935,41,Male,Married,Research & Development,Research Scientist,Other,Non-Travel,17,5277.0,17,11,6,2,3,4,1.0,4,3,3,No,0
1936,59,Male,Single,Sales,Manager,Human Resources,Travel_Frequently,2,12496.0,20,7,4,1,3,3,1.0,2,2,3,Yes,0
1937,36,Male,Divorced,Human Resources,Manager,Technical Degree,Travel_Rarely,3,12926.0,11,3,1,2,2,4,1.0,3,3,3,No,0
1938,20,Female,Single,Sales,Sales Representative,Other,Travel_Rarely,16,3164.0,14,0,0,2,3,1,1.0,3,1,3,No,1
1939,36,Male,Divorced,Research & Development,Manufacturing Director,Human Resources,Travel_Rarely,29,10714.0,14,7,5,6,3,4,1.0,3,1,3,Yes,0
1940,42,Male,Single,Sales,Sales Representative,Other,Travel_Rarely,2,4267.0,22,9,7,1,3,2,1.0,3,3,3,No,0
1941,40,Male,Single,Sales,Sales Representative,Human Resources,Non-Travel,14,3243.0,22,11,5,1,3,3,3.0,4,4,4,No,0
1942,40,Male,Divorced,Research & Development,Laboratory Technician,Marketing,Travel_Rarely,24,2162.0,22,3,1,6,3,4,1.0,1,4,3,No,1
1943,56,Male,Divorced,Sales,Manager,Life Sciences,Travel_Rarely,9,13849.0,12,17,7,4,5,4,3.0,2,2,3,No,0
1944,52,Female,Married,Research & Development,Manager,Technical Degree,Travel_Rarely,15,13487.0,15,11,3,1,4,1,2.0,3,4,3,No,1
1945,30,Male,Divorced,Research & Development,Research Scientist,Human Resources,Travel_Rarely,25,4299.0,15,2,1,6,2,1,3.0,3,2,3,No,1
1946,34,Female,Single,Sales,Manager,Other,Travel_Rarely,22,11482.0,11,0,0,1,3,3,3.0,3,4,3,Yes,0
1947,46,Male,Divorced,Research & Development,Research Scientist,Human Resources,Travel_Rarely,9,5616.0,14,13,10,7,1,4,3.0,1,2,3,No,0
1948,36,Male,Married,Research & Development,Laboratory Technician,Technical Degree,Travel_Frequently,22,3044.0,17,2,1,0,1,3,4.0,4,1,3,Yes,0
1949,37,Female,Married,Research & Development,Manager,Technical Degree,Travel_Rarely,20,13187.0,23,6,4,5,4,1,1.0,3,1,3,Yes,0
1950,26,Male,Married,Sales,Sales Executive,Life Sciences,Travel_Rarely,15,7174.0,13,2,1,5,3,1,3.0,2,4,3,No,0
1951,30,Male,Single,Research & Development,Laboratory Technician,Life Sciences,Travel_Rarely,13,2668.0,23,0,0,3,0,3,2.0,4,3,3,Yes,0
1952,49,Female,Married,Sales,Sales Executive,Life Sciences,Travel_Rarely,27,8510.0,22,17,15,6,2,3,3.0,2,1,3,No,0
1953,53,Female,Married,Sales,Manager,Other,Travel_Rarely,26,14086.0,13,16,7,3,5,4,1.0,1,4,3,No,0
1954,51,Female,Single,Sales,Sales Representative,Human Resources,Travel_Rarely,29,4535.0,14,9,2,5,3,3,2.0,4,1,3,Yes,1
1955,32,Male,Divorced,Human Resources,Manager,Medical,Travel_Rarely,20,13592.0,17,5,4,2,5,2,4.0,2,2,3,No,0
1956,25,Male,Married,Research & Development,Manager,Marketing,Travel_Rarely,11,12103.0,24,1,0,5,3,1,4.0,4,3,3,No,0
1957,26,Female,Single,Research & Development,Manufacturing Director,Marketing,Travel_Rarely,4,10861.0,21,3,1,6,0,4,2.0,3,1,3,No,0
1958,35,Female,Married,Research & Development,Manufacturing Director,Medical,Travel_Rarely,4,9224.0,24,1,0,8,1,4,1.0,1,4,4,No,1
1959,40,Male,Single,Research & Development,Research Scientist,Marketing,Travel_Rarely,28,4417.0,15,5,4,3,0,1,3.0,2,3,3,No,1
1960,55,Male,Single,Research & Development,Research Scientist,Marketing,Travel_Rarely,11,3759.0,23,7,1,4,4,2,2.0,4,4,3,No,0
1961,55,Male,Married,Research & Development,Manager,Human Resources,Travel_Rarely,4,13291.0,24,10,5,4,4,2,2.0,4,4,3,No,0
1962,20,Male,Single,Research & Development,Manager,Human Resources,Travel_Rarely,7,12389.0,19,0,0,7,2,3,1.0,1,4,3,Yes,0
1963,48,Female,Single,Sales,Sales Representative,Life Sciences,Travel_Rarely,1,1907.0,13,2,1,8,4,4,2.0,4,1,3,No,0
1964,31,Male,Married,Sales,Sales Representative,Marketing,Travel_Rarely,16,4033.0,14,6,2,5,3,1,1.0,4,1,3,Yes,0
1965,27,Male,Single,Human Resources,Human Resources,Other,Travel_Rarely,18,4163.0,12,0,0,7,4,4,1.0,3,1,4,Yes,1
1966,42,Male,Divorced,Research & Development,Manager,Other,Non-Travel,11,12328.0,22,0,0,0,4,1,3.0,1,1,4,Yes,1
1967,21,Male,Divorced,Human Resources,Manager,Human Resources,Travel_Rarely,22,11282.0,15,0,0,6,2,4,4.0,3,3,3,No,0
1968,33,Male,Single,Sales,Sales Executive,Human Resources,Travel_Frequently,14,7564.0,20,5,2,7,3,3,1.0,2,1,3,No,0
1969,42,Male,Married,Research & Development,Manufacturing Director,Life Sciences,Travel_Rarely,28,10046.0,14,2,2,6,1,1,1.0,1,2,3,No,1
1970,30,Male,Single,Sales,Sales Representative,Other,Travel_Rarely,23,3915.0,24,3,2,5,4,3,1.0,4,3,3,No,1
